employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-72265475,Jeremiah,Sengupta,Male,Maharashtra,Mumbai,2017-09-06,Operations,Operations Manager,Master,642438,Good,No,1985-01-11,
00-33840642,Gunbir,Bansal,Male,Punjab,Amritsar,2019-03-26,Sales,Sales Consultant,Bachelor,508600,Needs Improvement,No,1987-10-23,
00-54836082,Raghav,Salvi,Male,Maharashtra,Mumbai,2022-09-28,IT,Software Developer,Bachelor,582063,Satisfactory,No,1982-04-03,
00-23196701,Ojas,Purohit,Female,Maharashtra,Nagpur,2018-03-25,Sales,Sales Specialist,PhD,485214,Good,No,1982-09-17,
00-66139192,Ijaya,Kadakia,Male,Delhi,Dwarka,2019-03-16,Sales,Sales Specialist,PhD,467439,Satisfactory,No,1977-12-12,
00-93064126,Akshay,Prabhakar,Male,Maharashtra,Pune,2017-11-13,Operations,Logistics Coordinator,Bachelor,395095,Good,Yes,1965-09-07,
00-77560003,Januja,Babu,Female,Maharashtra,Pune,2024-04-27,HR,HR Assistant,Bachelor,326182,Satisfactory,Yes,1982-03-07,
00-64864887,Damyanti,Thakkar,Female,Karnataka,Mysuru,2024-11-14,Operations,Logistics Coordinator,Bachelor,262006,Good,No,1987-07-29,
00-43546480,Jeet,Tata,Male,Tamil Nadu,Coimbatore,2017-09-10,IT,Software Developer,Master,527026,Good,No,1999-12-29,
00-22209308,Tamanna,Sachdev,Male,Maharashtra,Pune,2024-06-08,Finance,Financial Analyst,Bachelor,411228,Satisfactory,No,1984-02-27,
00-90710835,Indira,Pandey,Female,Delhi,Rohini,2023-11-18,IT,IT Manager,Master,821701,Satisfactory,No,1991-07-12,
00-84095884,Pooja,Virk,Female,Tamil Nadu,Chennai,2020-10-24,Operations,Inventory Specialist,Bachelor,332713,Good,No,1974-02-19,
00-31659959,Gautami,Comar,Male,Delhi,New Delhi,2019-12-26,Customer Service,Customer Service Representative,Bachelor,309490,Satisfactory,No,1991-06-09,
00-42120359,Patrick,Shanker,Female,Maharashtra,Nagpur,2017-06-16,Marketing,SEO Specialist,High School,325935,Satisfactory,Yes,1972-04-18,
00-53315309,Kashvi,Goel,Female,Maharashtra,Nagpur,2017-08-03,Marketing,SEO Specialist,High School,292276,Good,No,1991-03-16,
00-37784045,Nicholas,Sarin,Male,Maharashtra,Nagpur,2020-05-28,Operations,Inventory Specialist,High School,376541,Good,No,2000-06-29,
00-90966708,Bhavani,Sarkar,Female,Maharashtra,Pune,2019-09-04,Sales,Sales Representative,Bachelor,289390,Satisfactory,No,1968-05-15,
00-33740148,Bhanumati,Chaudhary,Female,Maharashtra,Nagpur,2024-02-04,Finance,Financial Analyst,PhD,616539,Needs Improvement,No,1964-10-19,
00-24919279,Hemang,Chakraborty,Male,Maharashtra,Nagpur,2023-09-10,Customer Service,Support Specialist,Bachelor,387051,Good,No,2002-01-04,
00-31376399,Amol,Sabharwal,Female,Uttar Pradesh,Varanasi,2017-02-10,IT,Software Developer,Master,579970,Good,No,2004-06-02,
00-10923862,Watika,Chaudhry,Female,Maharashtra,Nagpur,2022-09-04,Sales,Sales Representative,Bachelor,360015,Good,Yes,1979-02-21,
00-64538931,Sachi,Thakur,Male,Delhi,Dwarka,2023-08-14,IT,System Administrator,Master,418670,Good,No,1995-12-21,
00-61716183,Bachittar,Mann,Female,Delhi,New Delhi,2016-11-26,Sales,Sales Representative,Bachelor,396481,Satisfactory,No,1977-09-15,
00-82120748,Osha,Kakar,Female,West Bengal,Howrah,2016-03-27,IT,System Administrator,Bachelor,417765,Excellent,No,1987-09-21,
00-81695192,Suhani,Raj,Female,West Bengal,Howrah,2022-02-14,Operations,Logistics Coordinator,Bachelor,326861,Good,Yes,2002-08-29,
00-18024377,Rohan,Singh,Male,Maharashtra,Nagpur,2017-02-18,Operations,Inventory Specialist,Bachelor,392862,Good,Yes,1997-06-05,
00-15356154,Indali,Shetty,Male,West Bengal,Kolkata,2018-06-10,Operations,Logistics Coordinator,Bachelor,369126,Satisfactory,No,1973-02-06,
00-94458947,Meghana,Amble,Male,Maharashtra,Mumbai,2021-05-26,IT,IT Support Specialist,High School,334948,Excellent,No,1992-10-28,
00-26650628,Udarsh,Tripathi,Female,Tamil Nadu,Coimbatore,2016-04-20,Sales,Sales Specialist,PhD,430133,Good,No,1978-06-04,
00-87821046,Amrita,Lalla,Female,Delhi,Dwarka,2022-04-30,Operations,Logistics Coordinator,Bachelor,279322,Excellent,No,1964-08-08,
00-32676550,Oeshi,Khurana,Male,Maharashtra,Pune,2018-01-02,Sales,Sales Representative,Bachelor,426653,Satisfactory,No,1988-09-09,
00-29052219,Oeshi,Bali,Male,Karnataka,Mysuru,2024-01-07,Operations,Logistics Coordinator,Bachelor,297727,Satisfactory,No,1988-11-05,
00-45501623,Atharv,Dube,Male,West Bengal,Kolkata,2016-11-03,Operations,Inventory Specialist,Bachelor,341475,Needs Improvement,No,1972-08-17,
00-19941447,Kavya,Venkataraman,Male,Tamil Nadu,Madurai,2019-11-15,Operations,Inventory Specialist,High School,337699,Good,No,1964-07-21,
00-42846895,Eesha,Nayak,Male,Karnataka,Mangalore,2022-03-08,HR,HR Coordinator,Master,333322,Good,Yes,1982-03-09,
00-69682874,Qushi,Khurana,Female,Delhi,Rohini,2018-08-04,Finance,Financial Analyst,Master,495780,Satisfactory,Yes,1986-03-21,
00-44617672,Mahika,Hans,Female,Maharashtra,Pune,2020-08-27,Customer Service,Help Desk Technician,Bachelor,372404,Good,No,1974-11-26,
00-28793298,Maya,Behl,Male,Maharashtra,Mumbai,2017-11-08,Finance,Financial Analyst,Bachelor,591085,Good,No,1979-03-26,
00-39665008,Pushti,Dave,Female,Delhi,Rohini,2023-09-05,Marketing,Content Creator,Bachelor,276508,Good,No,1981-06-13,
00-49086658,Madhavi,Ghose,Male,Maharashtra,Nagpur,2018-06-06,Operations,Inventory Specialist,Bachelor,370498,Satisfactory,Yes,1982-01-14,
00-86187341,Eesha,Varughese,Female,Tamil Nadu,Coimbatore,2021-03-03,IT,Software Developer,Master,672869,Good,No,1967-10-20,
00-69037325,Rajeshri,Kashyap,Male,Karnataka,Bengaluru,2022-02-08,Sales,Sales Consultant,Bachelor,507831,Good,No,1991-12-26,
00-27254103,Jonathan,Thaman,Male,Maharashtra,Pune,2017-02-15,Operations,Logistics Coordinator,Bachelor,317458,Satisfactory,No,1996-05-29,
00-61570031,Manya,Lad,Female,West Bengal,Kolkata,2017-11-22,Sales,Sales Specialist,Bachelor,484895,Satisfactory,No,1972-07-31,
00-38408798,Nathan,Naidu,Male,Maharashtra,Nagpur,2020-03-20,IT,Software Developer,Master,529082,Satisfactory,No,1975-04-11,
00-11619567,Girik,Chander,Female,Maharashtra,Pune,2017-01-10,Operations,Logistics Coordinator,Bachelor,317881,Satisfactory,Yes,2001-04-25,
00-79366132,Rajeshri,Apte,Female,West Bengal,Howrah,2019-09-02,Operations,Logistics Coordinator,Bachelor,356130,Good,No,1974-02-18,
00-56199559,Michael,Bala,Male,Delhi,New Delhi,2021-08-29,Customer Service,Support Specialist,High School,341659,Excellent,Yes,1986-04-23,
00-77255871,Farhan,Raja,Male,Karnataka,Mysuru,2018-01-10,Operations,Inventory Specialist,Bachelor,382776,Good,No,1987-01-02,
00-75128586,Kalpit,Setty,Female,Tamil Nadu,Madurai,2021-09-04,IT,Software Developer,Bachelor,488591,Good,No,1987-03-17,
00-33540092,Ishita,Grover,Male,Tamil Nadu,Coimbatore,2019-04-04,Operations,Operations Analyst,Master,316336,Good,No,1972-01-20,
00-99757409,Tristan,Mishra,Male,Kerala,Kochi,2024-03-16,IT,System Administrator,Master,557673,Good,No,1975-12-28,
00-51514655,Yatan,Radhakrishnan,Female,Maharashtra,Pune,2017-10-27,Operations,Logistics Coordinator,Bachelor,288009,Satisfactory,Yes,1996-12-21,
00-91690443,Abha,Behl,Male,Karnataka,Mysuru,2023-04-17,Finance,Financial Analyst,Bachelor,582344,Good,Yes,2004-06-03,
00-36433135,Fitan,Dhawan,Female,West Bengal,Kolkata,2018-09-01,Customer Service,Help Desk Technician,High School,437893,Satisfactory,No,1964-04-18,
00-95716350,Arin,Chauhan,Female,Maharashtra,Mumbai,2023-02-13,Customer Service,Help Desk Technician,Bachelor,315315,Excellent,No,1975-11-08,
00-80345971,Tripti,Das,Female,Delhi,Dwarka,2023-02-11,Sales,Sales Consultant,Bachelor,506347,Good,No,1988-09-08,
00-58796241,Lucky,Mandal,Male,Delhi,New Delhi,2022-04-12,IT,IT Support Specialist,Bachelor,299389,Good,No,1983-12-23,
00-23266082,Pranit,Chander,Female,Delhi,Rohini,2024-01-31,Sales,Sales Specialist,PhD,616833,Satisfactory,Yes,1987-04-29,
00-46436564,Warda,Pathak,Male,Maharashtra,Mumbai,2020-12-20,IT,Software Developer,Bachelor,562920,Good,No,1979-05-13,
00-82172776,Sarthak,Raman,Male,Maharashtra,Nagpur,2023-02-09,Finance,Finance Manager,PhD,827513,Good,No,1987-08-06,
00-86061476,Vritti,Bains,Female,Karnataka,Bengaluru,2020-06-09,Marketing,SEO Specialist,High School,293617,Satisfactory,No,1974-12-24,
00-34519519,Ethan,Sur,Male,Kerala,Kochi,2022-08-31,Customer Service,Help Desk Technician,Bachelor,481091,Good,Yes,1978-01-24,
00-42895027,Faraj,Kade,Female,Delhi,Dwarka,2017-09-24,IT,IT Support Specialist,High School,313662,Satisfactory,No,1995-09-03,
00-33814342,Oni,Prashad,Male,Maharashtra,Pune,2015-12-12,Sales,Sales Consultant,PhD,414981,Excellent,No,1990-02-10,
00-84084918,Dipta,Seshadri,Male,West Bengal,Durgapur,2017-11-11,Operations,Operations Analyst,Master,268049,Satisfactory,No,1989-04-16,
00-18545499,Naveen,Gole,Male,Maharashtra,Pune,2023-04-27,Sales,Sales Specialist,PhD,460095,Excellent,No,1997-08-12,
00-50635874,Advaith,Gokhale,Male,Maharashtra,Pune,2016-09-13,Operations,Inventory Specialist,High School,298476,Satisfactory,No,2001-05-13,
00-88608288,Azad,Dalal,Male,Maharashtra,Pune,2022-05-14,Sales,Sales Consultant,PhD,521727,Satisfactory,No,1983-11-24,
00-23189607,Idika,Sule,Male,Punjab,Amritsar,2020-08-26,Customer Service,Customer Service Representative,High School,283258,Satisfactory,No,1987-04-19,
00-95081383,Abdul,Dutt,Female,West Bengal,Durgapur,2016-07-21,IT,Software Developer,Bachelor,559500,Good,No,1986-11-13,
00-69310555,Aachal,Dara,Female,Maharashtra,Nagpur,2016-03-15,Sales,Sales Specialist,PhD,611708,Satisfactory,No,1973-02-01,
00-82795512,Ayushman,Wason,Male,Kerala,Kozhikode,2020-01-09,Customer Service,Support Specialist,High School,324722,Satisfactory,No,1984-08-19,
00-50260078,Zarna,Vala,Female,Maharashtra,Nagpur,2020-10-22,Operations,Operations Analyst,Master,343765,Good,No,1970-07-27,
00-24968484,Michael,Kalita,Female,Karnataka,Mangalore,2022-12-03,IT,System Administrator,Bachelor,488045,Satisfactory,No,1995-06-29,
00-96251983,Janya,Contractor,Male,Maharashtra,Mumbai,2017-12-15,Marketing,Marketing Coordinator,Bachelor,458470,Good,Yes,1988-02-23,
00-71237433,Teerth,Balan,Male,Delhi,New Delhi,2024-05-07,Sales,Sales Consultant,PhD,414051,Good,No,1970-06-04,
00-64649280,Lakshit,Kannan,Female,Karnataka,Mysuru,2021-02-02,Finance,Accountant,Bachelor,411296,Satisfactory,No,1989-10-19,
00-33693707,Jonathan,Loyal,Male,Tamil Nadu,Coimbatore,2018-04-17,Sales,Sales Specialist,Master,474188,Good,No,2002-03-16,
00-48085045,Vasatika,Iyengar,Female,West Bengal,Kolkata,2024-02-05,Marketing,Marketing Coordinator,Bachelor,352237,Good,Yes,1988-05-24,
00-81429336,Ijaya,Menon,Male,Uttar Pradesh,Lucknow,2017-07-01,Customer Service,Help Desk Technician,High School,409597,Satisfactory,No,2002-09-12,
00-85331621,Warhi,Sarin,Female,Karnataka,Bengaluru,2020-07-18,Sales,Sales Representative,Bachelor,325865,Good,No,1981-12-19,
00-24961257,Mugdha,Hans,Male,Tamil Nadu,Coimbatore,2024-04-07,Operations,Inventory Specialist,High School,317480,Satisfactory,Yes,1991-06-27,
00-10874735,Oscar,Hora,Female,Maharashtra,Pune,2018-09-24,Operations,Operations Analyst,Master,406620,Good,Yes,1975-01-18,
00-76543529,Avni,Ramaswamy,Female,Uttar Pradesh,Lucknow,2017-02-09,Finance,Financial Analyst,Master,513146,Excellent,No,1996-05-02,
00-67984060,Devika,Gandhi,Female,Maharashtra,Pune,2022-11-05,Sales,Sales Specialist,Master,561149,Good,Yes,1983-03-17,
00-69485073,Samesh,Sura,Male,Karnataka,Bengaluru,2018-06-18,Customer Service,Support Specialist,Bachelor,378932,Good,No,2003-12-16,
00-34515629,Sanaya,Sampath,Male,Delhi,New Delhi,2017-08-20,IT,Software Developer,Bachelor,530075,Good,Yes,1982-01-05,
00-41112045,Anita,Nagar,Female,Karnataka,Mangalore,2017-08-30,Operations,Inventory Specialist,High School,318053,Good,No,1999-01-16,
00-52951801,Hritik,Rajagopal,Female,Karnataka,Mangalore,2022-06-16,Operations,Inventory Specialist,Bachelor,327027,Good,No,1998-06-25,
00-50273561,Ryan,Pandit,Male,Tamil Nadu,Coimbatore,2024-05-25,IT,Software Developer,Bachelor,537848,Satisfactory,No,1991-07-10,
00-30749745,Devansh,Sengupta,Male,West Bengal,Howrah,2018-03-06,Sales,Sales Specialist,PhD,433936,Satisfactory,Yes,1980-08-12,
00-63182430,Bahadurjit,Vaidya,Female,Tamil Nadu,Madurai,2023-04-09,Finance,Accountant,Bachelor,278353,Satisfactory,No,1973-03-24,
00-98931424,Nimrat,Memon,Female,Maharashtra,Mumbai,2017-08-23,Marketing,Content Creator,High School,313539,Good,No,1972-09-20,
00-97710027,Indira,Rao,Male,Maharashtra,Mumbai,2020-01-12,Customer Service,Help Desk Technician,High School,301224,Good,No,1997-03-04,
00-46155999,Ishwar,Gole,Male,Maharashtra,Nagpur,2017-11-11,Operations,Logistics Coordinator,Bachelor,374406,Good,Yes,1977-12-20,
00-50750934,Ekantika,Sanghvi,Male,West Bengal,Durgapur,2018-11-04,IT,Software Developer,Master,549759,Good,No,1990-03-29,
00-57504159,Quincy,Parmar,Male,West Bengal,Kolkata,2023-04-06,Customer Service,Support Specialist,Bachelor,351970,Good,No,1985-07-03,
00-51341326,Elijah,Kale,Male,Kerala,Kochi,2019-09-13,Marketing,Marketing Coordinator,Bachelor,458048,Excellent,Yes,2003-09-05,
00-65985387,Kamya,Prabhu,Male,Maharashtra,Nagpur,2015-02-26,IT,IT Support Specialist,Bachelor,409587,Good,No,1995-11-28,
00-64866566,Dipta,Das,Male,Maharashtra,Mumbai,2018-01-04,Customer Service,Help Desk Technician,High School,269102,Satisfactory,No,2004-01-11,
00-46803483,Eiravati,Apte,Male,Kerala,Kozhikode,2015-10-06,Customer Service,Help Desk Technician,High School,340723,Good,No,1976-01-31,
00-37999031,Falguni,Kala,Male,Karnataka,Bengaluru,2022-06-30,Sales,Sales Representative,Bachelor,439023,Good,No,1996-02-27,
00-60126991,Ekanta,Kaul,Male,Tamil Nadu,Chennai,2015-08-07,Operations,Logistics Coordinator,Bachelor,370189,Good,Yes,1976-03-23,
00-61325709,Dominic,Rajan,Male,Maharashtra,Pune,2018-04-21,Customer Service,Help Desk Technician,High School,284912,Satisfactory,Yes,1971-06-26,
00-36770013,Simon,Vyas,Male,Uttar Pradesh,Kanpur,2023-03-26,Sales,Sales Representative,Bachelor,458898,Satisfactory,No,1976-02-19,
00-69069644,Harshil,Mall,Male,Uttar Pradesh,Kanpur,2023-10-06,Operations,Logistics Coordinator,Bachelor,423459,Excellent,No,1986-04-14,
00-42633405,Falan,Sama,Male,Delhi,New Delhi,2017-09-22,Sales,Sales Specialist,PhD,481355,Satisfactory,Yes,1977-05-14,
00-89583095,Radhika,Nadkarni,Female,Uttar Pradesh,Lucknow,2019-11-12,Operations,Operations Analyst,Bachelor,455831,Good,No,1973-03-28,
00-98505617,Ekaja,Hora,Male,Delhi,Rohini,2019-03-18,Sales,Sales Consultant,Bachelor,696454,Good,No,1977-05-02,
00-43533779,Chandran,Tak,Male,Maharashtra,Mumbai,2017-07-13,Operations,Inventory Specialist,High School,355836,Satisfactory,No,1981-05-02,
00-60334193,Chakradhar,Maharaj,Male,West Bengal,Howrah,2016-06-12,Operations,Logistics Coordinator,Bachelor,333032,Good,No,1995-01-15,
00-55995332,Jagdish,Dash,Male,Maharashtra,Pune,2017-06-25,Customer Service,Support Specialist,High School,380843,Good,No,1992-04-24,
00-48149420,Onveer,Narain,Male,Maharashtra,Pune,2016-08-17,Operations,Inventory Specialist,High School,320258,Needs Improvement,No,2002-11-24,
00-19930603,Leela,Khalsa,Male,Tamil Nadu,Chennai,2018-08-12,Operations,Logistics Coordinator,Bachelor,431049,Satisfactory,Yes,1961-04-30,
00-30370571,Ansh,Mane,Female,Karnataka,Bengaluru,2023-01-07,Operations,Operations Analyst,Bachelor,352015,Excellent,No,1972-10-31,
00-87052803,Aayush,Shenoy,Female,Kerala,Kochi,2017-04-21,Sales,Sales Specialist,Bachelor,384071,Excellent,No,1987-02-22,
00-42913766,Karan,Rau,Male,Delhi,New Delhi,2018-01-15,Operations,Logistics Coordinator,Bachelor,299116,Satisfactory,No,1999-11-27,
00-98676416,Balveer,Nazareth,Male,West Bengal,Durgapur,2017-09-08,Finance,Accountant,Bachelor,466317,Excellent,Yes,1990-11-24,
00-49113647,Amol,Boase,Female,Karnataka,Mangalore,2022-07-02,Operations,Logistics Coordinator,Bachelor,325479,Satisfactory,No,1981-07-10,
00-19127329,Girish,Sagar,Female,Uttar Pradesh,Lucknow,2023-10-08,Operations,Inventory Specialist,High School,351468,Satisfactory,Yes,1985-05-05,
00-52139163,Charvi,Maharaj,Male,West Bengal,Howrah,2024-05-03,Operations,Operations Analyst,Master,306324,Needs Improvement,No,1983-11-10,
00-69839681,Hiral,Ratta,Female,Maharashtra,Pune,2022-01-31,Sales,Sales Specialist,Master,380818,Good,Yes,1982-09-29,
00-53119744,Dhriti,Tak,Female,Maharashtra,Mumbai,2019-08-26,Finance,Accounts Payable Specialist,Bachelor,345221,Good,No,1983-10-29,
00-54696127,Champak,Ramaswamy,Male,Karnataka,Mangalore,2017-04-26,IT,System Administrator,Master,371400,Excellent,No,2004-05-24,
00-44273540,Suhani,Tak,Female,West Bengal,Durgapur,2021-11-26,Operations,Logistics Coordinator,Bachelor,363109,Satisfactory,No,1998-01-17,
00-25997469,Jairaj,Prakash,Male,Kerala,Kozhikode,2021-08-28,Operations,Inventory Specialist,High School,287154,Good,No,1979-04-11,
00-75277802,Harshil,Balakrishnan,Female,West Bengal,Durgapur,2023-03-28,Customer Service,Support Specialist,High School,277997,Good,No,1976-02-18,
00-78754597,Champak,Anne,Male,West Bengal,Durgapur,2018-02-23,IT,Software Developer,Master,475981,Good,No,1980-08-08,
00-14306243,Henry,Naidu,Male,West Bengal,Durgapur,2024-11-30,IT,IT Support Specialist,Bachelor,347813,Good,Yes,2001-03-07,
00-82317772,Rajata,Kara,Male,Delhi,Dwarka,2020-03-07,Sales,Sales Specialist,Bachelor,490878,Good,No,1982-02-23,
00-95144216,Gaurang,Halder,Female,West Bengal,Kolkata,2016-10-08,Sales,Sales Specialist,Master,354871,Good,No,1986-11-02,
00-22367293,Jyoti,Yogi,Male,Maharashtra,Pune,2024-01-02,Operations,Logistics Coordinator,Bachelor,381892,Excellent,No,1997-04-27,
00-31236454,Charles,Lad,Female,Maharashtra,Nagpur,2023-12-10,Operations,Inventory Specialist,Bachelor,331858,Satisfactory,No,2000-06-16,
00-72873864,Caleb,Choudhry,Male,Maharashtra,Nagpur,2021-01-19,Sales,Sales Specialist,Master,432532,Good,Yes,1981-10-31,
00-19809109,Daksha,Borde,Male,Karnataka,Mysuru,2022-04-13,IT,System Administrator,Bachelor,668097,Good,No,1975-12-15,
00-47160179,Forum,Raghavan,Female,Maharashtra,Mumbai,2019-04-15,Sales,Sales Consultant,Master,453017,Satisfactory,No,1971-07-08,
00-97301075,Onkar,Devi,Female,Karnataka,Bengaluru,2018-08-15,Customer Service,Customer Service Representative,Bachelor,371062,Satisfactory,No,1986-08-18,
00-87205227,Triveni,Dar,Female,Karnataka,Mysuru,2018-02-19,Sales,Sales Specialist,PhD,455577,Satisfactory,Yes,1972-01-06,
00-68035365,Eiravati,Divan,Female,Delhi,New Delhi,2023-10-20,Sales,Sales Representative,Bachelor,298870,Satisfactory,No,1990-07-27,
00-49435019,Odika,Sekhon,Male,Punjab,Ludhiana,2015-09-17,Sales,Sales Representative,Bachelor,423446,Good,No,2004-05-05,
00-11145938,Jason,Vig,Female,Kerala,Kozhikode,2017-07-24,Customer Service,Support Specialist,High School,333178,Good,No,1994-08-18,
00-44742654,Wridesh,Sridhar,Female,Punjab,Ludhiana,2023-09-14,Customer Service,Help Desk Technician,Bachelor,322144,Good,Yes,1970-11-07,
00-53838097,Vrishti,Mand,Male,Punjab,Ludhiana,2020-05-05,Sales,Sales Representative,Bachelor,350889,Good,Yes,1995-03-18,
00-36888045,Vasudha,Kara,Male,Maharashtra,Pune,2022-02-05,IT,IT Support Specialist,High School,337705,Good,Yes,1985-11-29,
00-87424312,Aishani,Minhas,Female,Maharashtra,Nagpur,2017-10-04,Sales,Sales Representative,Bachelor,365475,Satisfactory,No,1972-01-28,
00-51403708,Fitan,Pandit,Female,Maharashtra,Pune,2017-08-05,Marketing,Marketing Coordinator,Bachelor,385010,Good,No,1997-06-18,
00-90788531,Xavier,Jha,Female,Maharashtra,Mumbai,2024-09-26,Customer Service,Support Specialist,High School,302774,Good,Yes,1965-12-08,
00-27089076,Faras,Borde,Male,West Bengal,Kolkata,2020-07-11,Operations,Logistics Coordinator,Bachelor,413166,Excellent,Yes,1994-12-31,
00-52323714,Darpan,Kala,Female,Maharashtra,Nagpur,2024-01-06,Customer Service,Help Desk Technician,Bachelor,326673,Needs Improvement,No,1985-04-29,
00-37071907,Tarak,Sidhu,Female,Punjab,Jalandhar,2018-11-14,Operations,Operations Analyst,Bachelor,341399,Satisfactory,Yes,1990-12-07,
00-41269891,Lekha,Guha,Female,Maharashtra,Pune,2024-07-08,Sales,Sales Specialist,Master,477550,Good,Yes,1986-01-22,
00-57693567,Henry,Oak,Male,Karnataka,Mangalore,2015-03-23,Marketing,SEO Specialist,Bachelor,446515,Good,No,2003-07-08,
00-60346941,Yoshita,Munshi,Female,Delhi,New Delhi,2015-10-23,Sales,Sales Representative,Bachelor,364015,Satisfactory,Yes,1972-04-29,
00-37995717,Devika,Setty,Male,Karnataka,Bengaluru,2018-09-12,Operations,Inventory Specialist,Bachelor,333207,Needs Improvement,No,2000-04-02,
00-63576791,Mitesh,Thaman,Female,Maharashtra,Nagpur,2017-02-11,Sales,Sales Specialist,Master,394406,Good,No,1970-07-20,
